Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
4425,12-03-2023,04-09-2028,Second Class,127138,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
4426,12-03-2023,04-09-2028,Second Class,127138,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
4428,12-03-2023,04-09-2028,Second Class,127138,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
4431,12-03-2023,04-09-2028,Second Class,127138,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
5143,03-07-2023,27-12-2028,Standard Class,168543,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5525,01-09-2023,25-02-2029,Standard Class,155481,United States,Philadelphia,Pennsylvania,19140,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,140,7,70,70
5528,01-09-2023,25-02-2029,Standard Class,155481,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
5533,01-09-2023,25-02-2029,Standard Class,155481,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
6404,26-11-2023,22-05-2029,Second Class,130288,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8011,29-06-2024,24-12-2029,Second Class,100650,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
10050,20-12-2024,18-06-2030,Standard Class,105480,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
10052,20-12-2024,18-06-2030,Standard Class,105480,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
1037,07-09-2021,06-03-2027,Standard Class,100006,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
3916,06-12-2022,28-05-2028,Same Day,131884,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
3922,06-12-2022,28-05-2028,Same Day,131884,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4
3938,06-12-2022,28-05-2028,Same Day,131884,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
3998,12-12-2022,06-06-2028,First Class,145065,United States,San Diego,California,92105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4000,12-12-2022,06-06-2028,First Class,145065,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
5225,17-07-2023,11-01-2029,Second Class,139087,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
5226,17-07-2023,11-01-2029,Second Class,139087,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
5229,17-07-2023,11-01-2029,Second Class,139087,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
5230,17-07-2023,11-01-2029,Second Class,139087,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
5236,17-07-2023,11-01-2029,Second Class,139087,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
5239,17-07-2023,11-01-2029,Second Class,139087,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
5240,17-07-2023,11-01-2029,Second Class,139087,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
5275,22-07-2023,15-01-2029,Standard Class,111290,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
5279,22-07-2023,15-01-2029,Standard Class,111290,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
5281,22-07-2023,15-01-2029,Standard Class,111290,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
5283,22-07-2023,15-01-2029,Standard Class,111290,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
8220,27-07-2024,22-01-2030,Second Class,133046,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
8222,27-07-2024,22-01-2030,Second Class,133046,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
8223,27-07-2024,22-01-2030,Second Class,133046,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
8224,27-07-2024,22-01-2030,Second Class,133046,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
9439,12-11-2024,07-05-2030,Second Class,166835,United States,Lancaster,Pennsylvania,17602,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
9945,11-12-2024,05-06-2030,First Class,165099,United States,Abilene,Texas,79605,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
683,29-06-2021,27-12-2026,Standard Class,165974,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
1355,15-10-2021,12-04-2027,Standard Class,143182,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
3734,20-11-2022,18-05-2028,Standard Class,156524,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4356,27-02-2023,21-08-2028,First Class,102456,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
4703,02-05-2023,28-10-2028,Standard Class,154060,United States,Greensboro,North Carolina,27405,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
5826,25-09-2023,23-03-2029,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
5832,25-09-2023,23-03-2029,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
5836,25-09-2023,23-03-2029,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
5837,25-09-2023,23-03-2029,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
5838,25-09-2023,23-03-2029,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
5843,25-09-2023,23-03-2029,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
5844,25-09-2023,23-03-2029,Standard Class,125402,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
6890,19-01-2024,15-07-2029,Second Class,154718,United States,Keller,Texas,76248,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
8809,21-09-2024,20-03-2030,Standard Class,146878,United States,Miami,Florida,33142,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
1077,09-09-2021,06-03-2027,Standard Class,115196,United States,Greenville,North Carolina,27834,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1436,01-11-2021,28-04-2027,Standard Class,137155,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
1437,01-11-2021,28-04-2027,Standard Class,137155,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
1448,01-11-2021,28-04-2027,Standard Class,137155,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2515,08-05-2022,02-11-2027,Standard Class,136798,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
2519,08-05-2022,02-11-2027,Standard Class,136798,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2524,08-05-2022,02-11-2027,Standard Class,136798,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3275,22-09-2022,14-03-2028,Same Day,112571,United States,Oceanside,California,92054,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
3431,12-10-2022,08-04-2028,Second Class,134747,United States,Noblesville,Indiana,46060,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
3436,12-10-2022,08-04-2028,Second Class,134747,United States,Noblesville,Indiana,46060,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
3437,12-10-2022,08-04-2028,Second Class,134747,United States,Noblesville,Indiana,46060,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
9291,03-11-2024,02-05-2030,Standard Class,121615,United States,Eagan,Minnesota,55122,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
9294,03-11-2024,02-05-2030,Standard Class,121615,United States,Eagan,Minnesota,55122,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
9299,03-11-2024,02-05-2030,Standard Class,121615,United States,Eagan,Minnesota,55122,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
35,16-01-2021,11-07-2026,Second Class,115791,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
36,16-01-2021,11-07-2026,Second Class,115791,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
37,16-01-2021,11-07-2026,Second Class,115791,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
38,16-01-2021,11-07-2026,Second Class,115791,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
94,06-02-2021,03-08-2026,Second Class,108182,United States,Romeoville,Illinois,60441,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
118,17-02-2021,17-08-2026,Standard Class,154165,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96
5577,04-09-2023,27-02-2029,Second Class,149783,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
5580,04-09-2023,27-02-2029,Second Class,149783,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
5586,04-09-2023,27-02-2029,Second Class,149783,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
6594,10-12-2023,04-06-2029,First Class,146941,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
6600,10-12-2023,04-06-2029,First Class,146941,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
6836,03-01-2024,30-06-2029,Standard Class,114034,United States,Rancho Cucamonga,California,91730,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
9650,25-11-2024,22-05-2030,Second Class,155159,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7
9858,08-12-2024,02-06-2030,Second Class,145226,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
9871,08-12-2024,02-06-2030,Second Class,145226,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
9876,08-12-2024,02-06-2030,Second Class,145226,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
9878,08-12-2024,02-06-2030,Second Class,145226,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
666,23-06-2021,17-12-2026,First Class,130358,United States,Concord,North Carolina,28027,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9
667,23-06-2021,17-12-2026,First Class,130358,United States,Concord,North Carolina,28027,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
3746,21-11-2022,15-05-2028,Second Class,109337,United States,Lawrence,Indiana,46226,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
3749,21-11-2022,15-05-2028,Second Class,109337,United States,Lawrence,Indiana,46226,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
3756,21-11-2022,15-05-2028,Second Class,109337,United States,Lawrence,Indiana,46226,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
3759,21-11-2022,15-05-2028,Second Class,109337,United States,Lawrence,Indiana,46226,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
6052,28-10-2023,23-04-2029,Second Class,125815,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
9283,03-11-2024,01-05-2030,Standard Class,143329,United States,Las Cruces,New Mexico,88001,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
4121,25-12-2022,23-06-2028,Standard Class,153717,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
4125,25-12-2022,23-06-2028,Standard Class,153717,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
4131,25-12-2022,23-06-2028,Standard Class,153717,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
4135,25-12-2022,23-06-2028,Standard Class,153717,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
4227,17-01-2023,13-07-2028,Standard Class,106558,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
5278,22-07-2023,13-01-2029,Second Class,144855,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
5919,07-10-2023,31-03-2029,First Class,127649,United States,Spokane,Washington,99207,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
7525,30-04-2024,26-10-2029,Second Class,151911,United States,New York City,New York,10024,Other,Atlantic,OTH-KAZ-38000,Kazookles,13,4,1,12
8344,15-08-2024,08-02-2030,Second Class,117723,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
8411,21-08-2024,11-02-2030,Same Day,144750,United States,Chandler,Arizona,85224,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
9094,15-10-2024,12-04-2030,Standard Class,142643,United States,Thousand Oaks,California,91360,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
9100,15-10-2024,12-04-2030,Standard Class,142643,United States,Thousand Oaks,California,91360,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
277,30-03-2021,25-09-2026,Standard Class,133424,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
279,30-03-2021,25-09-2026,Standard Class,133424,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
694,01-07-2021,27-12-2026,Second Class,153150,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
4558,07-04-2023,02-10-2028,Standard Class,120530,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
7827,08-06-2024,03-12-2029,Standard Class,155299,United States,Pasadena,Texas,77506,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,40,2,20,20
8489,02-09-2024,01-03-2030,Standard Class,114552,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
1263,30-09-2021,23-03-2027,Same Day,141649,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
1839,09-12-2021,06-06-2027,Standard Class,101175,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
2364,10-04-2022,06-10-2027,Standard Class,168767,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
3254,21-09-2022,19-03-2028,Standard Class,168480,United States,Lincoln Park,Michigan,48146,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
3260,21-09-2022,19-03-2028,Standard Class,168480,United States,Lincoln Park,Michigan,48146,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
4490,21-03-2023,14-09-2028,Standard Class,163153,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4491,21-03-2023,14-09-2028,Standard Class,163153,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
5871,29-09-2023,23-03-2029,Second Class,106621,United States,Yuma,Arizona,85364,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
8574,07-09-2024,05-03-2030,Standard Class,128769,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1115,14-09-2021,07-03-2027,Same Day,160766,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8
1117,14-09-2021,07-03-2027,Same Day,160766,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1121,14-09-2021,07-03-2027,Same Day,160766,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
1125,14-09-2021,07-03-2027,Same Day,160766,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7
1128,14-09-2021,07-03-2027,Same Day,160766,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
1129,14-09-2021,07-03-2027,Same Day,160766,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1130,14-09-2021,07-03-2027,Same Day,160766,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
2804,08-07-2022,29-12-2027,Same Day,129392,United States,Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
4727,05-05-2023,28-10-2028,First Class,160500,United States,Encinitas,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
4729,05-05-2023,28-10-2028,First Class,160500,United States,Encinitas,California,92024,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
5606,05-09-2023,27-02-2029,Second Class,136231,United States,Johnson City,Tennessee,37604,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
